Date,Symbol,Client Name,net_value,action
17-Sep-25,PREMEXPLN,JUNOMONETA FINSOL PRIVATE LIMITED,431428931.61,BUY
17-Sep-25,PREMEXPLN,MUSIGMA SECURITIES,347334222.4,BUY
17-Sep-25,REDINGTON,GRAVITON RESEARCH CAPITAL LLP,2927484711.2799997,BUY
17-Sep-25,SAWALIYA,CRAFT EMERGING MARKET FUND PCC- ELITE CAPITAL FUND,24276000.0,BUY
17-Sep-25,SAWALIYA,KINGSMAN WEALTH MANAGEMENT PRIVATE LIMITED,34843200.0,BUY
17-Sep-25,SHRINGARMS,JUNOMONETA FINSOL PRIVATE LIMITED,321612317.6,BUY
17-Sep-25,SHRINGARMS,L7 HITECH PRIVATE LIMITED,159833225.66,BUY
17-Sep-25,SHRINGARMS,L7 SECURITIES PRIVATE LIMITED,315643855.0,BUY
17-Sep-25,SHRINGARMS,SOUMIK ACHARYA BHADURI,216301233.92000002,BUY
17-Sep-25,SIGACHI,GRAVITON RESEARCH CAPITAL LLP,265263269.35999998,BUY
17-Sep-25,SIGACHI,HRTI PRIVATE LIMITED,349700245.11,BUY
17-Sep-25,SIGACHI,JUNOMONETA FINSOL PRIVATE LIMITED,293868025.11,BUY
17-Sep-25,SIGACHI,QE SECURITIES LLP,272321210.53,BUY
17-Sep-25,TCL,APT AGROTECH INDUSTRIES PRIVATE LIMITED,42637400.0,BUY
17-Sep-25,TCL,APT REAL ESTATES PRIVATE LIMITED,42637400.0,BUY
17-Sep-25,URBANCO,JUNOMONETA FINSOL PRIVATE LIMITED,3246747904.09,BUY
17-Sep-25,VOLTAMP,VITTORIA FUND - OC L.P,475655316.06,BUY
17-Sep-25,VPRPL,NEOMILE CORPORATE ADVISORY LIMITED,336670556.31,BUY
18-Aug-25,AGARWALTUF,KABRA KAILASH,36908784.0,BUY
18-Aug-25,ALLTIME,VIBHAV MANISH CHOKHANI,100488500.0,BUY
18-Aug-25,AMCL,ASCENT WEALTH,20467200.0,BUY
18-Aug-25,AMCL,VBCUBE VENTURES FUND,31488000.0,BUY
18-Aug-25,AMCL,VBCUBE VENTURES FUND II,31633920.0,BUY
18-Aug-25,CONNPLEX,NEO APEX VENTURE LLP,23721784.0,BUY
18-Aug-25,FLYSBS,BIJAL PRITESH VORA,112464000.0,BUY
18-Aug-25,FLYSBS,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,311721582.0,BUY
18-Aug-25,FLYSBS,NEO APEX VENTURE LLP,279767244.0,BUY
18-Aug-25,FLYSBS,RITU  BAPNA,200453616.00000003,BUY
18-Aug-25,FLYSBS,VENKATA NAGARAJU PADALA,59283540.0,BUY
18-Aug-25,KAMOPAINTS,SW CAPITAL PRIVATE LIMITED,45288960.32,BUY
18-Aug-25,KOTHARIPET,ARIZONA GLOBALSERVICES PRIVATE LTD.,117703750.0,BUY
18-Aug-25,KOTHARIPET,BHK   TRADING LLP,117703750.0,BUY
18-Aug-25,LAXMIINDIA,JUNOMONETA FINSOL PRIVATE LIMITED,73140669.1,BUY
18-Aug-25,LAXMIINDIA,MATHISYS ADVISORS LLP,119252949.21,BUY
18-Aug-25,MVKAGRO,NEO APEX VENTURE LLP,25302240.000000004,BUY
18-Aug-25,MVKAGRO,NIKESH AGRO FARMS AND INFRASTRUCTURE PRIVATE LIMITED,25302240.000000004,BUY
18-Aug-25,PGEL,HRTI PRIVATE LIMITED,2071761734.83,BUY
18-Aug-25,PROSTARM,NEO APEX VENTURE LLP,189615506.34,BUY
18-Aug-25,RICOAUTO,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,157871938.05,BUY
18-Aug-25,RICOAUTO,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,363410544.25,BUY
18-Aug-25,RICOAUTO,GRAVITON RESEARCH CAPITAL LLP,423805002.04999995,BUY
18-Aug-25,RICOAUTO,HRTI PRIVATE LIMITED,139633327.04,BUY
18-Aug-25,RICOAUTO,IRAGE BROKING SERVICES LLP,309156216.57,BUY
18-Aug-25,RICOAUTO,JUNOMONETA FINSOL PRIVATE LIMITED,639649637.28,BUY
18-Aug-25,RICOAUTO,MICROCURVES TRADING PRIVATE LIMITED,258530103.27,BUY
18-Aug-25,RICOAUTO,MUSIGMA SECURITIES,911004477.2,BUY
18-Aug-25,RICOAUTO,NK SECURITIES RESEARCH PRIVATE LIMITED,411496814.68,BUY
18-Aug-25,RICOAUTO,QE SECURITIES LLP,306117791.97,BUY
18-Aug-25,RICOAUTO,SHREE NAMAN SECURITIES & FINANCE PRIVATE LIMITED,193598104.3,BUY
18-Aug-25,RISHABH,GRAVITON RESEARCH CAPITAL LLP,154936176.33999997,BUY
18-Aug-25,RISHABH,JUNOMONETA FINSOL PRIVATE LIMITED,171463285.64,BUY
18-Aug-25,SAMPANN,DAVOS INTERNATIONAL FUND,41200000.0,BUY
18-Aug-25,SAMPANN,ISQUARE GLOBAL PE FUND,41200000.0,BUY
18-Aug-25,SHRADHA,MILLIA TRADING PRIVATE LIMITED  .,60810000.0,BUY
18-Aug-25,SHRADHA,SGR VENTURES PRIVATE LIMITED,60800000.0,BUY
18-Aug-25,SPIC,NEO APEX VENTURE LLP,229320100.88,BUY
18-Aug-25,STALLION,HRTI PRIVATE LIMITED,126978285.31,BUY
18-Aug-25,STALLION,JUNOMONETA FINSOL PRIVATE LIMITED,126655194.72,BUY
18-Aug-25,STALLION,MATHISYS ADVISORS LLP,171049863.02,BUY
18-Aug-25,ZTECH,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,42736253.99999999,BUY
18-Dec-24,ABCOTS,DEVI TRADERS LLP,23819400.0,BUY
18-Dec-24,BAJAJHCARE,AAKRAYA RESEARCH LLP,193924699.18,BUY
18-Dec-24,BAJAJHCARE,HRTI PRIVATE LIMITED,317971927.91999996,BUY
18-Dec-24,C2C,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,100617360.0,BUY
18-Dec-24,C2C,SOHAM FINCARE INDIA LLP,142059744.0,BUY
18-Dec-24,COSMOFIRST,AAKRAYA RESEARCH LLP,273021928.95000005,BUY
18-Dec-24,COSMOFIRST,HRTI PRIVATE LIMITED,549993869.1099999,BUY
18-Dec-24,DRCSYSTEMS,DJ INFRASPACE LLP,23073319.84,BUY
18-Dec-24,DRCSYSTEMS,MOHIT SOMCHAND SHAH,23160000.0,BUY
18-Dec-24,EIEL,AAKRAYA RESEARCH LLP,1362972877.46,BUY
18-Dec-24,EIEL,HRTI PRIVATE LIMITED,961883049.39,BUY
18-Dec-24,EIEL,NK SECURITIES RESEARCH PRIVATE LIMITED,1166201585.24,BUY
18-Dec-24,EMSLIMITED,GRAVITON RESEARCH CAPITAL LLP,671661748.62,BUY
18-Dec-24,EMSLIMITED,HRTI PRIVATE LIMITED,534566517.8,BUY
18-Dec-24,GARUDA,UTPAL H SHETH,95708749.56,BUY
18-Dec-24,INDIANCARD,ASHOK JAIN,27192690.0,BUY
18-Dec-24,INDIANCARD,INDRA KIRAN VENTURES,20258440.76,BUY
18-Dec-24,INDIANCARD,NK SECURITIES RESEARCH PRIVATE LIMITED,34767042.24,BUY
18-Dec-24,KOTHARIPRO,LAXMINARAYAN VYAPAAR PVT LTD,29187081.18,BUY
18-Dec-24,KOTHARIPRO,RAJESH MANNALAL AGRAWAL,29190541.62,BUY
18-Dec-24,LAKSHYA,DEVI TRADERS LLP,49143456.0,BUY
18-Dec-24,MANOMAY,SRESTHA FINVEST LIMITED,45731240.980000004,BUY
18-Dec-24,MOBIKWIK,AAKRAYA RESEARCH LLP,1919096873.84,BUY
18-Dec-24,MOBIKWIK,BHARAT KUMAR SOMCHAND SHAH,203780700.0,BUY
18-Dec-24,MOBIKWIK,GRT STRATEGIC VENTURES LLP,992938575.36,BUY
18-Dec-24,MOBIKWIK,IRAGE BROKING SERVICES LLP,467116249.44,BUY
18-Dec-24,MOBIKWIK,NK SECURITIES RESEARCH PRIVATE LIMITED,1047740481.26,BUY
18-Dec-24,MOS,PINE OAK GLOBAL FUND,59774000.0,BUY
18-Dec-24,MTNL,HRTI PRIVATE LIMITED,186286478.91,BUY
18-Dec-24,NECLIFE,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,84902900.56,BUY
18-Dec-24,ORIENTTECH,HRTI PRIVATE LIMITED,196874992.09,BUY
18-Dec-24,PURPLEUTED,MANSI SHARE AND STOCK ADVISORS PVT LTD,45200000.0,BUY
18-Dec-24,REPL,AAKRAYA RESEARCH LLP,64008464.129999995,BUY
18-Dec-24,REPL,MUDUPULAVEMULA SURENDRANADHA REDDY,57132525.230000004,BUY
18-Dec-24,REPL,QE SECURITIES LLP,58822983.74,BUY
18-Dec-24,RESPONIND,BRENZETT LIMITED,518000000.0,BUY
18-Dec-24,SAILIFE,AAKRAYA RESEARCH LLP,2817660384.0,BUY
18-Dec-24,SAILIFE,IRAGE BROKING SERVICES LLP,1466929660.6299999,BUY
18-Dec-24,SAILIFE,NIPPON INDIA MUTUAL FUND,889525000.0,BUY
18-Dec-24,SAILIFE,NK SECURITIES RESEARCH PRIVATE LIMITED,1505781098.25,BUY
18-Dec-24,SFML,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,31152320.000000004,BUY
18-Dec-24,SHOPERSTOP,AMAZON.COM NV INVESTMENT HOLDINGS LLC,2758881902.4,BUY
18-Dec-24,SHOPERSTOP,KOTAK MAHINDRA MUTUAL FUND,599999407.2,BUY
18-Dec-24,SHOPERSTOP,MORGAN STANLEY ASIA SINGAPORE PTE,400001487.6,BUY
18-Dec-24,SHOPERSTOP,TATA MUTUAL FUND,1200002580.0,BUY
18-Dec-24,STYLAMIND,HSBC MUTUAL FUND,223788198.96,BUY
18-Dec-24,STYLAMIND,MAHINDRA MANULIFE MUTUAL FUND,208924755.0,BUY
18-Dec-24,STYLAMIND,MANAV GUPTA,929330480.0,BUY
18-Dec-24,VMM,GRT STRATEGIC VENTURES LLP,5034814431.18,BUY
18-Dec-24,VMM,IRAGE BROKING SERVICES LLP,3468298452.06,BUY
18-Dec-24,VMM,NOMURA INDIA INVESTMENT FUND MOTHER FUND,3249600000.0,BUY
18-Dec-24,WABAG,GRAVITON RESEARCH CAPITAL LLP,1593946448.6399999,BUY
18-Dec-24,WABAG,HRTI PRIVATE LIMITED,1071808949.6399999,BUY
18-Feb-25,BHARTIARTL,INDIAN CONTINENT INVESTMENT LIMITED,84851052720.0,BUY
18-Feb-25,CAPACITE,CAPRI GLOBAL HOLDINGS PRIVATE LIMITED,137128500.0,BUY
18-Feb-25,CHANDAN,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,23381192.0,BUY
18-Feb-25,EMKAYTOOLS,AJAYPRAKASH KANORIA,56501445.0,BUY
18-Feb-25,EMKAYTOOLS,NAGPUR TOOLS PVT LTD,56563534.5,BUY
18-Feb-25,GOODLUCK,GRAVITON RESEARCH CAPITAL LLP,210974334.3,BUY
18-Feb-25,QUADFUTURE,AAKRAYA RESEARCH LLP,791113914.36,BUY
18-Feb-25,QUADFUTURE,HRTI PRIVATE LIMITED,553563564.8399999,BUY
18-Feb-25,QUADFUTURE,NK SECURITIES RESEARCH PRIVATE LIMITED,206753146.07999998,BUY
18-Feb-25,QUADFUTURE,QE SECURITIES LLP,355770236.37,BUY
18-Feb-25,SAH,SKA MARKETING PRIVATE LIMITED,23310879.76,BUY
18-Feb-25,TVSSCS,GRAVITON RESEARCH CAPITAL LLP,712153946.4000001,BUY
18-Feb-25,ZENTEC,MANSI SHARE AND STOCK ADVISORS PVT LTD,1080871323.78,BUY
18-Jul-25,AXITA,DHARAM PAL AGGARWAL,34591047.46,BUY
18-Jul-25,CUPID,GRAVITON RESEARCH CAPITAL LLP,642239966.06,BUY
18-Jul-25,CUPID,HRTI PRIVATE LIMITED,514502941.26,BUY
18-Jul-25,DENTA,AAKRAYA RESEARCH LLP,128049487.46000001,BUY
18-Jul-25,DENTA,HRTI PRIVATE LIMITED,176810532.51999998,BUY
18-Jul-25,DENTA,IRAGE BROKING SERVICES LLP,147760321.17,BUY
18-Jul-25,DENTA,MUSIGMA SECURITIES,182937348.18,BUY
18-Jul-25,DENTA,NK SECURITIES RESEARCH PRIVATE LIMITED,250938305.29,BUY
18-Jul-25,DENTA,QE SECURITIES LLP,200509936.98000002,BUY
18-Jul-25,EIEL,AAKRAYA RESEARCH LLP,839309478.05,BUY
18-Jul-25,EIEL,GRAVITON RESEARCH CAPITAL LLP,1749460591.1999998,BUY
18-Jul-25,EIEL,HRTI PRIVATE LIMITED,1608414870.96,BUY
18-Jul-25,EIEL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,759579114.25,BUY
18-Jul-25,EIEL,JUNOMONETA FINSOL PRIVATE LIMITED,668834317.36,BUY
18-Jul-25,EIEL,MATHISYS ADVISORS LLP,677642746.6800001,BUY
18-Jul-25,EIEL,MUSIGMA SECURITIES,952883497.44,BUY
18-Jul-25,EIEL,QE SECURITIES LLP,727125286.1600001,BUY
18-Jul-25,GARUDA,AAKRAYA RESEARCH LLP,346608318.1999999,BUY
18-Jul-25,GARUDA,GRAVITON RESEARCH CAPITAL LLP,308801302.05,BUY
18-Jul-25,GARUDA,HRTI PRIVATE LIMITED,533941689.74,BUY
18-Jul-25,GARUDA,IRAGE BROKING SERVICES LLP,191190413.71999997,BUY
18-Jul-25,GARUDA,JUNOMONETA FINSOL PRIVATE LIMITED,212510920.0,BUY
18-Jul-25,GARUDA,MATHISYS ADVISORS LLP,375937068.48,BUY
18-Jul-25,GARUDA,MICROCURVES TRADING PRIVATE LIMITED,274571258.72,BUY
18-Jul-25,GARUDA,MUSIGMA SECURITIES,249789222.12,BUY
18-Jul-25,GARUDA,NK SECURITIES RESEARCH PRIVATE LIMITED,429968377.43999994,BUY
18-Jul-25,GARUDA,OM TRADING,536709521.42,BUY
18-Jul-25,GARUDA,QE SECURITIES LLP,415533147.37,BUY
18-Jul-25,GARUDA,RAMEHAR SINGH,267919561.14,BUY
18-Jul-25,GARUDA,SHARE INDIA SECURITIES LIMITED,407188597.64,BUY
18-Jul-25,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,1576213034.0,BUY
18-Jul-25,GMDCLTD,MUSIGMA SECURITIES,1645090621.1599998,BUY
18-Jul-25,IXIGO,GRAVITON RESEARCH CAPITAL LLP,1003768760.5200001,BUY
18-Jul-25,IXIGO,HRTI PRIVATE LIMITED,856947102.4000001,BUY
18-Jul-25,MANALIPETC,HRTI PRIVATE LIMITED,149444766.61,BUY
18-Jul-25,MCLOUD,HRTI PRIVATE LIMITED,541160345.03,BUY
18-Jul-25,PHANTOMFX,MONEYWISE FINANCIAL SERVICES PRIVATE LTD,23604000.0,BUY
18-Jul-25,PHANTOMFX,VINEY EQUITY MARKET LLP,33669606.0,BUY
18-Jul-25,PROSTARM,HRTI PRIVATE LIMITED,153805141.86,BUY
18-Jul-25,QPOWER,GRAVITON RESEARCH CAPITAL LLP,715188986.36,BUY
18-Jul-25,TATVA,GRAVITON RESEARCH CAPITAL LLP,264174523.9,BUY
18-Jul-25,UNIVASTU,C P KHANDELWAL,31943999.999999996,BUY
18-Jul-25,UNIVASTU,VARUN KRISHNAVTAR KABRA,31825516.799999997,BUY
18-Jul-25,VIMTALABS,GRAVITON RESEARCH CAPITAL LLP,803488379.04,BUY
18-Jul-25,VIMTALABS,MUSIGMA SECURITIES,346112613.6,BUY
18-Jul-25,VIMTALABS,QE SECURITIES LLP,324028152.86,BUY
18-Jul-25,VOLERCAR,KAMAL KUMAR DUGAR & CO  (PROP) KAMAL KUM,21945600.0,BUY
18-Jul-25,VOLERCAR,M PRASAD & CO LIMITED,43184624.0,BUY
18-Jun-25,BTML,L7 HITECH PRIVATE LIMITED,48021318.940000005,BUY
18-Jun-25,BTML,PINE OAK GLOBAL FUND,47520000.00000001,BUY
18-Jun-25,FINOPB,CRONY VYAPAR PVT LTD,621975279.63,BUY
18-Jun-25,FINOPB,HRTI PRIVATE LIMITED,269072647.3,BUY
18-Jun-25,GANESHBE,SNB SECURITIES PRIVATE LIMITED,107153975.15,BUY
18-Jun-25,HINDZINC,VEDANTA LIMITED,30285135000.0,BUY
18-Jun-25,KBCGLOBAL,ACHINTYA SECURITIES PRIVATE LIMITED,82356895.2,BUY
18-Jun-25,LLOYDSENPP,HALAN BROTHERS LLP,93720000.0,BUY
18-Jun-25,MEDICO,PASHUPATI CAPITA SER PVT LTD,36773982.92,BUY
18-Jun-25,OPTIEMUS,GRAVITON RESEARCH CAPITAL LLP,728403666.2,BUY
18-Jun-25,ORIENTALTL,JAYESH DHANESH GORAGANDHI,23050560.72,BUY
18-Jun-25,SALASAR,NORTH STAR OPPORTUNITIES FUND VCC-BULL VALUE INCORPORATED VCC SUB-FUND,124375000.0,BUY
18-Jun-25,SALASAR,VIKASA GLOBAL FUND PCC - EUBILIA CAPITAL PARTNERS FUND I,79600000.0,BUY
18-Jun-25,SCHAND,RATIONAL EQUITY FLAGSHIP FUND I,48491614.260000005,BUY
18-Jun-25,SKYGOLD,BANK OF INDIA MUTUAL FUND,269880000.0,BUY
18-Jun-25,SKYGOLD,D3 STOCK VISION LLP,588588343.5999999,BUY
18-Jun-25,SKYGOLD,DARSHAN R CHAUHAN (HUF),918834500.0,BUY
18-Jun-25,SKYGOLD,F3 ADVISORS PRIVATE LIMITED,635900243.65,BUY
18-Jun-25,SKYGOLD,MAHENDRA C CHAUHAN HUF,596717000.0,BUY
18-Jun-25,SKYGOLD,MANGESH R CHAUHAN HUF,922412000.0,BUY
18-Jun-25,SKYGOLD,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,1224407507.5500002,BUY
18-Jun-25,SKYGOLD,NEO APEX VENTURE LLP,702873478.5799999,BUY
18-Jun-25,SKYGOLD,PERUNDEVI KRISHNAN,356163700.0,BUY
18-Mar-25,BALAJEE,WEALTH 4 U HOSPITALITY CONSULTANCY PRIVATE LIMITED,52620870.53999999,BUY
18-Mar-25,ELGIEQUIP,GRAVITON RESEARCH CAPITAL LLP,1849170252.6799998,BUY
18-Mar-25,GABRIEL,GRAVITON RESEARCH CAPITAL LLP,934095223.74,BUY
18-Mar-25,GENSOL,BRIDGE INDIA FUND,49997667.599999994,BUY
18-Mar-25,GENSOL,MANSI SHARE AND STOCK ADVISORS PVT LTD,73715717.7,BUY
18-Mar-25,GENSOL,SICPA INDIA PRIVATE LIMITED,105240370.5,BUY
18-Mar-25,GENSOL,VIRTUE FINANCIAL SERVICES PRIVATE LIMITED,184644225.9,BUY
18-Mar-25,JEYYAM,MALANI WEALTH ADVISORS PRIVATE LIMITED,29512000.0,BUY
18-Mar-25,JEYYAM,NNM SECURITIES PVT LTD,29806340.0,BUY
18-Mar-25,JYOTISTRUC,SUN-N-SAND HOTELS PVT. LTD.,90520158.66,BUY
18-Mar-25,KAMDHENU,ADEQUATE REAL TRADE LLP,92135325.0,BUY
18-Mar-25,KAMDHENU,HIGHPOINT COMMERCIAL PRIVATE LIMITED,46096681.5,BUY
18-Mar-25,KAMDHENU,NILRATAN SUPPLIERS PRIVATE LIMITED .,46038643.5,BUY
18-Mar-25,MASTEK,GRAVITON RESEARCH CAPITAL LLP,1507537875.69,BUY
18-Mar-25,MASTEK,NK SECURITIES RESEARCH PRIVATE LIMITED,1117432114.96,BUY
18-Mar-25,MOBIKWIK,AAKRAYA RESEARCH LLP,691672741.5,BUY
18-Mar-25,MOBIKWIK,ALPHAGREP SECURITIES PRIVATE LIMITED,226656019.2,BUY
18-Mar-25,MOBIKWIK,GRAVITON RESEARCH CAPITAL LLP,337295324.15999997,BUY
18-Mar-25,MOBIKWIK,HRTI PRIVATE LIMITED,601430568.48,BUY
18-Mar-25,MOBIKWIK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,554075329.25,BUY
18-Mar-25,MOBIKWIK,MATHISYS ADVISORS LLP,862628666.6,BUY
18-Mar-25,MOBIKWIK,MICROCURVES TRADING PRIVATE LIMITED,269640840.72,BUY
18-Mar-25,MOBIKWIK,QE SECURITIES LLP,603802342.97,BUY
18-Mar-25,MOBIKWIK,SETU SECURITIES PVT LTD,345131478.44,BUY
18-Mar-25,MOBIKWIK,SHARE INDIA SECURITIES LIMITED,296397074.78,BUY
18-Mar-25,MOBIKWIK,TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED,226403307.79,BUY
18-Mar-25,MOBIKWIK,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,226244889.28,BUY
18-Mar-25,MOREPENLAB,GRAVITON RESEARCH CAPITAL LLP,347090388.84000003,BUY
18-Mar-25,ORICONENT,HAZARIMALL SOMANI,49625000.0,BUY
18-Mar-25,ORICONENT,ORIENTAL ENTERPRISES,49625000.0,BUY
18-Mar-25,QUADFUTURE,AAKRAYA RESEARCH LLP,445463047.26,BUY
18-Mar-25,QUADFUTURE,GRAVITON RESEARCH CAPITAL LLP,331357422.68,BUY
18-Mar-25,QUADFUTURE,HRTI PRIVATE LIMITED,785917112.25,BUY
18-Mar-25,QUADFUTURE,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,310473241.44,BUY
18-Mar-25,QUADFUTURE,MATHISYS ADVISORS LLP,621906363.88,BUY
18-Mar-25,QUADFUTURE,QE SECURITIES LLP,392494799.4,BUY
18-Mar-25,QUADFUTURE,SHARE INDIA SECURITIES LIMITED,219590250.70999998,BUY
18-Mar-25,QUADFUTURE,TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED,255268884.23999998,BUY
18-Mar-25,QUADFUTURE,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,547058787.75,BUY
18-Mar-25,RAYMOND,GRAVITON RESEARCH CAPITAL LLP,1178727844.8000002,BUY
18-Mar-25,TRITURBINE,GRAVITON RESEARCH CAPITAL LLP,2345993671.2799997,BUY
18-Mar-25,ZIMLAB,ELIZABETH  MATHEW,64412955.0,BUY
18-Mar-25,ZIMLAB,MATHEW  CYRIAC,64412955.0,BUY
18-Nov-24,ARCHIDPLY,DEVENDRA BANKATLAL RATHI,20437725.0,BUY
18-Nov-24,ARCHIDPLY,VINIT DEVENDRA RATHI,20437725.0,BUY
18-Nov-24,BANCOINDIA,GRAVITON RESEARCH CAPITAL LLP,821435898.02,BUY
18-Nov-24,BEWLTD,PRASHANT D PAWAR,25344000.0,BUY
18-Nov-24,GLOBUSSPR,ELPRO INTERNATIONAL LIMITED,148737525.45,BUY
18-Nov-24,IGL,GRAVITON RESEARCH CAPITAL LLP,2515783462.5,BUY
18-Nov-24,KAMDHENU,L7 HITECH PRIVATE LIMITED,97388000.0,BUY
18-Nov-24,KAMDHENU,MINERVA VENTURES FUND,95263840.0,BUY
18-Nov-24,KIRIINDUS,AAKRAYA RESEARCH LLP,409397083.79999995,BUY
18-Nov-24,KIRIINDUS,HRTI PRIVATE LIMITED,299233191.02,BUY
18-Nov-24,KRN,HRTI PRIVATE LIMITED,470081188.23,BUY
18-Nov-24,MEDICO,RITA H MEHTA,91242000.0,BUY
18-Nov-24,MEDPLUS,FRANKLIN TEMPLETON MF FLEXI CAP FUND,580941900.0,BUY
18-Nov-24,MEDPLUS,FRANKLIN TEMPLETON MF INDIA SMALLER COMPANIES FUND,544565000.0,BUY
18-Nov-24,MEDPLUS,INVESCO INDIA LARGE & MID CAP FUND,792213800.0,BUY
18-Nov-24,MEDPLUS,INVESCO TRUSTEE  PVT LTD A/C INVESCO INDIA CONTRA FUND,668904600.0,BUY
18-Nov-24,MEDPLUS,INVESCO TRUSTEE  PVT LTD A/C INVESCO INDIA MIDCAP FUND,688881900.0,BUY
18-Nov-24,MEDPLUS,KOTAK SMALL CAP FUND,1746875200.0,BUY
18-Nov-24,MEDPLUS,PI OPPORTUNITIES FUND - I,4825508100.0,BUY
18-Nov-24,MEDPLUS,SBI MUTUAL FUND,700000000.0,BUY
18-Nov-24,MGL,GRAVITON RESEARCH CAPITAL LLP,1165399140.4,BUY
18-Nov-24,ORIENTTECH,AAKRAYA RESEARCH LLP,262017869.55,BUY
18-Nov-24,ORIENTTECH,HRTI PRIVATE LIMITED,350816521.09000003,BUY
18-Nov-24,PNBHOUSING,MORGAN STANLEY ASIA SINGAPORE PTE,1690395176.3500001,BUY
18-Nov-24,SIKKO,SPEXTRA MULTIBIZ PRIVATE LIMITED,20687573.7,BUY
18-Nov-24,SURANI,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,20101908.0,BUY
18-Oct-24,AGROPHOS,JITENDRAKUMAR SAVJIBHAI NAVADIYA HUF,33154112.0,BUY
18-Oct-24,AGROPHOS,JITENDRAKUMARSAVJIBHAINAVADIYA,23048632.86,BUY
18-Oct-24,AGROPHOS,NAVADIYA JAY JITENDRABHAI,23099892.4,BUY
18-Oct-24,AGROPHOS,NIKULKUMAR LALJIBHAI KATHROTIA,38732619.8,BUY
18-Oct-24,AGROPHOS,SETU SECURITIES PVT LTD,25292338.29,BUY
18-Oct-24,BANARBEADS,NK SECURITIES RESEARCH PRIVATE LIMITED,55131379.08,BUY
18-Oct-24,BTML,KABRA  PRIYA,27361052.400000002,BUY
18-Oct-24,DIFFNKG,KABRA  PRIYA,201158151.35000002,BUY
18-Oct-24,DIFFNKG,NK SECURITIES RESEARCH PRIVATE LIMITED,209742071.75,BUY
18-Oct-24,DIFFNKG,SHREE CAPITAL SERVICES LTD,75302400.0,BUY
18-Oct-24,INOXWIND,ISHARES GLOBAL CLEAN ENERGY UCITS ETF,1517261300.1000001,BUY
18-Oct-24,KBCGLOBAL,NARSHI HAMIRBHAI DANGODRA,55346990.16,BUY
18-Oct-24,KSHITIJPOL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,29764017.060000002,BUY
18-Oct-24,MANAPPURAM,HRTI PRIVATE LIMITED,1437412095.68,BUY
18-Oct-24,MGL,GRAVITON RESEARCH CAPITAL LLP,1805351102.6399999,BUY
18-Oct-24,MTARTECH,ISHARES GLOBAL CLEAN ENERGY ETF,308151708.08000004,BUY
18-Oct-24,MTARTECH,ISHARES GLOBAL CLEAN ENERGY UCITS ETF,427123501.70000005,BUY
18-Oct-24,NITCO,SETU SECURITIES PVT LTD,268873520.46000004,BUY
18-Oct-24,STYLAMIND,JAGDISH RAI GUPTA,361851000.0,BUY
18-Oct-24,UNIVASTU,KABRA  PRIYA,43313988.56,BUY
18-Oct-24,VPRPL,GRAVITON RESEARCH CAPITAL LLP,388039031.1,BUY
18-Oct-24,VPRPL,HRTI PRIVATE LIMITED,383991915.90000004,BUY
18-Oct-24,WABAG,ISHARES GLOBAL WATER UCITS ETF,1202182256.24,BUY
18-Oct-24,WABAG,UBS PRINCIPAL CAPITAL ASIA LIMITED,943232041.75,BUY
18-Sep-25,AARADHYA,NARESH KUMAR BANSAL,33936960.0,BUY
18-Sep-25,AFFORDABLE,MILIND MANOHAR PADOLE,31132031.999999996,BUY
18-Sep-25,AGIIL,ASTORNE CAPITAL VCC ARVEN,175515000.0,BUY
18-Sep-25,AHCL,HRTI PRIVATE LIMITED,139287277.45999998,BUY
18-Sep-25,AHCL,MATHISYS ADVISORS LLP,89748061.95,BUY
18-Sep-25,AWFIS,HDFC MUTUAL FUND,290005000.0,BUY
18-Sep-25,AWFIS,VBAP HOLDINGS PRIVATE LIMITED,463120000.0,BUY
18-Sep-25,BANCOINDIA,GRAVITON RESEARCH CAPITAL LLP,1518950368.72,BUY
18-Sep-25,COHANCE,HDFC MUTUAL FUND,3368190900.0,BUY
18-Sep-25,COHANCE,JUSMIRAL HOLDINGS LIMITED,30938088000.0,BUY
18-Sep-25,COHANCE,SBI MUTUAL FUND,2430271717.38,BUY
18-Sep-25,DAVANGERE,AFFLUENCE FINCON SERVICE PRIVATE LIMITED,57750000.0,BUY
